label,conductor,rank,torsion,cm,p,a_p,point_count,N_M
sw.-12.-12,48384,-1,unknown,0,29,-6,36,0
sw.-12.-12,48384,-1,unknown,0,31,-4,36,0
sw.-12.-12,48384,-1,unknown,0,37,-11,49,0
sw.-12.-12,48384,-1,unknown,0,41,-5,47,0
sw.-12.-12,48384,-1,unknown,0,43,-7,51,0
sw.-12.-12,48384,-1,unknown,0,47,5,43,0
sw.-12.-11,58320,-1,unknown,0,7,2,6,0
sw.-12.-11,58320,-1,unknown,0,11,0,12,0
sw.-12.-11,58320,-1,unknown,0,13,2,12,0
sw.-12.-11,58320,-1,unknown,0,17,6,12,0
sw.-12.-11,58320,-1,unknown,0,19,-4,24,0
sw.-12.-11,58320,-1,unknown,0,23,-6,30,0
sw.-12.-11,58320,-1,unknown,0,29,-6,36,0
sw.-12.-11,58320,-1,unknown,0,31,-4,36,0
sw.-12.-11,58320,-1,unknown,0,37,2,36,0
sw.-12.-11,58320,-1,unknown,0,41,-6,48,0
sw.-12.-11,58320,-1,unknown,0,43,-10,54,0
sw.-12.-11,58320,-1,unknown,0,47,6,42,0
sw.-12.-10,67392,-1,unknown,0,5,-4,10,1
sw.-12.-10,67392,-1,unknown,0,7,-2,10,0
sw.-12.-10,67392,-1,unknown,0,11,2,10,0
sw.-12.-10,67392,-1,unknown,0,17,-5,23,0
sw.-12.-10,67392,-1,unknown,0,19,-6,26,0
sw.-12.-10,67392,-1,unknown,0,23,3,21,0
sw.-12.-10,67392,-1,unknown,0,29,2,28,0
sw.-12.-10,67392,-1,unknown,0,31,-4,36,0
sw.-12.-10,67392,-1,unknown,0,37,2,36,0
sw.-12.-10,67392,-1,unknown,0,41,-6,48,0
sw.-12.-10,67392,-1,unknown,0,43,-3,47,0
sw.-12.-10,67392,-1,unknown,0,47,-6,54,0
sw.-12.-9,75600,-1,unknown,0,11,4,8,0
sw.-12.-9,75600,-1,unknown,0,13,0,14,0
sw.-12.-9,75600,-1,unknown,0,17,-2,20,0
sw.-12.-9,75600,-1,unknown,0,19,6,14,0
sw.-12.-9,75600,-1,unknown,0,23,6,18,0
sw.-12.-9,75600,-1,unknown,0,29,0,30,0
sw.-12.-9,75600,-1,unknown,0,31,-2,34,0
sw.-12.-9,75600,-1,unknown,0,37,2,36,0
sw.-12.-9,75600,-1,unknown,0,41,-2,44,0
sw.-12.-9,75600,-1,unknown,0,43,-4,48,0
sw.-12.-9,75600,-1,unknown,0,47,8,40,0
sw.-12.-8,82944,-1,unknown,0,5,1,5,1
sw.-12.-8,82944,-1,unknown,0,7,-3,11,0
sw.-12.-8,82944,-1,unknown,0,11,-5,17,0
sw.-12.-8,82944,-1,unknown,0,13,5,9,0
sw.-12.-8,82944,-1,unknown,0,17,-2,20,0
sw.-12.-8,82944,-1,unknown,0,19,4,16,0
sw.-12.-8,82944,-1,unknown,0,23,-1,25,0
sw.-12.-8,82944,-1,unknown,0,29,9,21,0
sw.-12.-8,82944,-1,unknown,0,31,-1,33,0
sw.-12.-8,82944,-1,unknown,0,37,6,32,0
sw.-12.-8,82944,-1,unknown,0,41,3,39,0
sw.-12.-8,82944,-1,unknown,0,43,-1,45,0
sw.-12.-8,82944,-1,unknown,0,47,-3,51,0
sw.-12.-7,89424,-1,unknown,0,5,1,5,1
sw.-12.-7,89424,-1,unknown,0,7,0,8,0
sw.-12.-7,89424,-1,unknown,0,11,-3,15,0
sw.-12.-7,89424,-1,unknown,0,13,1,13,1
sw.-12.-7,89424,-1,unknown,0,17,-5,23,0
sw.-12.-7,89424,-1,unknown,0,19,-2,22,0
sw.-12.-7,89424,-1,unknown,0,29,2,28,0
sw.-12.-7,89424,-1,unknown,0,31,7,25,0
sw.-12.-7,89424,-1,unknown,0,37,-4,42,0
sw.-12.-7,89424,-1,unknown,0,41,-10,52,0
sw.-12.-7,89424,-1,unknown,0,43,-10,54,0
sw.-12.-7,89424,-1,unknown,0,47,-2,50,0
sw.-12.-6,95040,-1,unknown,0,7,3,5,0
sw.-12.-6,95040,-1,unknown,0,13,1,13,1
sw.-12.-6,95040,-1,unknown,0,17,6,12,0
sw.-12.-6,95040,-1,unknown,0,19,-2,22,0
sw.-12.-6,95040,-1,unknown,0,23,8,16,0
sw.-12.-6,95040,-1,unknown,0,29,-9,39,0
sw.-12.-6,95040,-1,unknown,0,31,-5,37,0
sw.-12.-6,95040,-1,unknown,0,37,8,30,0
sw.-12.-6,95040,-1,unknown,0,41,10,32,0
sw.-12.-6,95040,-1,unknown,0,43,-7,51,0
sw.-12.-6,95040,-1,unknown,0,47,-9,57,0
sw.-12.-5,99792,-1,unknown,0,5,-4,10,1
sw.-12.-5,99792,-1,unknown,0,13,5,9,0
sw.-12.-5,99792,-1,unknown,0,17,-3,21,0
sw.-12.-5,99792,-1,unknown,0,19,-5,25,0
sw.-12.-5,99792,-1,unknown,0,23,-7,31,0
sw.-12.-5,99792,-1,unknown,0,29,-2,32,0
sw.-12.-5,99792,-1,unknown,0,31,10,22,0
sw.-12.-5,99792,-1,unknown,0,37,1,37,1
sw.-12.-5,99792,-1,unknown,0,41,-3,45,0
sw.-12.-5,99792,-1,unknown,0,43,-6,50,0
sw.-12.-5,99792,-1,unknown,0,47,10,38,0
sw.-12.-4,103680,-1,unknown,0,7,2,6,0
sw.-12.-4,103680,-1,unknown,0,11,3,9,0
sw.-12.-4,103680,-1,unknown,0,13,0,14,0
sw.-12.-4,103680,-1,unknown,0,17,2,16,0
sw.-12.-4,103680,-1,unknown,0,19,-1,21,0
sw.-12.-4,103680,-1,unknown,0,23,-2,26,0
sw.-12.-4,103680,-1,unknown,0,29,-3,33,0
sw.-12.-4,103680,-1,unknown,0,31,3,29,0
sw.-12.-4,103680,-1,unknown,0,37,0,38,0
sw.-12.-4,103680,-1,unknown,0,41,5,37,0
sw.-12.-4,103680,-1,unknown,0,43,4,40,0
sw.-12.-4,103680,-1,unknown,0,47,8,40,0
sw.-12.-3,106704,-1,unknown,0,5,1,5,1
sw.-12.-3,106704,-1,unknown,0,7,-2,10,0
sw.-12.-3,106704,-1,unknown,0,11,5,7,0
sw.-12.-3,106704,-1,unknown,0,17,4,14,0
sw.-12.-3,106704,-1,unknown,0,23,-4,28,0
sw.-12.-3,106704,-1,unknown,0,29,1,29,1
sw.-12.-3,106704,-1,unknown,0,31,0,32,0
sw.-12.-3,106704,-1,unknown,0,37,-5,43,0
sw.-12.-3,106704,-1,unknown,0,41,8,34,0
sw.-12.-3,106704,-1,unknown,0,43,-9,53,0
sw.-12.-3,106704,-1,unknown,0,47,8,40,0
sw.-12.-2,108864,-1,unknown,0,5,1,5,1
sw.-12.-2,108864,-1,unknown,0,11,-4,16,0
sw.-12.-2,108864,-1,unknown,0,13,2,12,0
sw.-12.-2,108864,-1,unknown,0,17,3,15,0
sw.-12.-2,108864,-1,unknown,0,19,-8,28,0
sw.-12.-2,108864,-1,unknown,0,23,6,18,0
sw.-12.-2,108864,-1,unknown,0,29,4,26,0
sw.-12.-2,108864,-1,unknown,0,31,-6,38,0
sw.-12.-2,108864,-1,unknown,0,37,3,35,0
sw.-12.-2,108864,-1,unknown,0,41,1,41,1
sw.-12.-2,108864,-1,unknown,0,43,11,33,0
sw.-12.-2,108864,-1,unknown,0,47,-9,57,0
sw.-12.-1,110160,-1,unknown,0,7,-3,11,0
sw.-12.-1,110160,-1,unknown,0,11,-2,14,0
sw.-12.-1,110160,-1,unknown,0,13,-4,18,0
sw.-12.-1,110160,-1,unknown,0,19,1,19,1
sw.-12.-1,110160,-1,unknown,0,23,1,23,1
sw.-12.-1,110160,-1,unknown,0,29,10,20,0
sw.-12.-1,110160,-1,unknown,0,31,-8,40,0
sw.-12.-1,110160,-1,unknown,0,37,-3,41,0
sw.-12.-1,110160,-1,unknown,0,41,-8,50,0
sw.-12.-1,110160,-1,unknown,0,43,8,36,0
sw.-12.-1,110160,-1,unknown,0,47,6,42,0
sw.-12.0,110592,-1,unknown,0,5,-4,10,1
sw.-12.0,110592,-1,unknown,0,7,0,8,0
sw.-12.0,110592,-1,unknown,0,11,0,12,0
sw.-12.0,110592,-1,unknown,0,13,-6,20,0
sw.-12.0,110592,-1,unknown,0,17,-8,26,0
sw.-12.0,110592,-1,unknown,0,19,0,20,0
sw.-12.0,110592,-1,unknown,0,23,0,24,0
sw.-12.0,110592,-1,unknown,0,29,4,26,0
sw.-12.0,110592,-1,unknown,0,31,0,32,0
sw.-12.0,110592,-1,unknown,0,37,-2,40,0
sw.-12.0,110592,-1,unknown,0,41,8,34,0
sw.-12.0,110592,-1,unknown,0,43,0,44,0
sw.-12.0,110592,-1,unknown,0,47,0,48,0
sw.-12.1,110160,-1,unknown,0,7,3,5,0
sw.-12.1,110160,-1,unknown,0,11,2,10,0
sw.-12.1,110160,-1,unknown,0,13,-4,18,0
sw.-12.1,110160,-1,unknown,0,19,-1,21,0
sw.-12.1,110160,-1,unknown,0,23,-1,25,0
sw.-12.1,110160,-1,unknown,0,29,10,20,0
sw.-12.1,110160,-1,unknown,0,31,8,24,0
sw.-12.1,110160,-1,unknown,0,37,-3,41,0
sw.-12.1,110160,-1,unknown,0,41,-8,50,0
sw.-12.1,110160,-1,unknown,0,43,-8,52,0
sw.-12.1,110160,-1,unknown,0,47,-6,54,0
sw.-12.2,108864,-1,unknown,0,5,1,5,1
sw.-12.2,108864,-1,unknown,0,11,4,8,0
sw.-12.2,108864,-1,unknown,0,13,2,12,0
sw.-12.2,108864,-1,unknown,0,17,3,15,0
sw.-12.2,108864,-1,unknown,0,19,8,12,0
sw.-12.2,108864,-1,unknown,0,23,-6,30,0
sw.-12.2,108864,-1,unknown,0,29,4,26,0
sw.-12.2,108864,-1,unknown,0,31,6,26,0
sw.-12.2,108864,-1,unknown,0,37,3,35,0
sw.-12.2,108864,-1,unknown,0,41,1,41,1
sw.-12.2,108864,-1,unknown,0,43,-11,55,0
sw.-12.2,108864,-1,unknown,0,47,9,39,0
sw.-12.3,106704,-1,unknown,0,5,1,5,1
sw.-12.3,106704,-1,unknown,0,7,2,6,0
sw.-12.3,106704,-1,unknown,0,11,-5,17,0
sw.-12.3,106704,-1,unknown,0,17,4,14,0
sw.-12.3,106704,-1,unknown,0,23,4,20,0
sw.-12.3,106704,-1,unknown,0,29,1,29,1
sw.-12.3,106704,-1,unknown,0,31,0,32,0
sw.-12.3,106704,-1,unknown,0,37,-5,43,0
sw.-12.3,106704,-1,unknown,0,41,8,34,0
sw.-12.3,106704,-1,unknown,0,43,9,35,0
sw.-12.3,106704,-1,unknown,0,47,-8,56,0
sw.-12.4,103680,-1,unknown,0,7,-2,10,0
sw.-12.4,103680,-1,unknown,0,11,-3,15,0
sw.-12.4,103680,-1,unknown,0,13,0,14,0
sw.-12.4,103680,-1,unknown,0,17,2,16,0
sw.-12.4,103680,-1,unknown,0,19,1,19,1
sw.-12.4,103680,-1,unknown,0,23,2,22,0
sw.-12.4,103680,-1,unknown,0,29,-3,33,0
sw.-12.4,103680,-1,unknown,0,31,-3,35,0
sw.-12.4,103680,-1,unknown,0,37,0,38,0
sw.-12.4,103680,-1,unknown,0,41,5,37,0
sw.-12.4,103680,-1,unknown,0,43,-4,48,0
sw.-12.4,103680,-1,unknown,0,47,-8,56,0
sw.-12.5,99792,-1,unknown,0,5,-4,10,1
sw.-12.5,99792,-1,unknown,0,13,5,9,0
sw.-12.5,99792,-1,unknown,0,17,-3,21,0
sw.-12.5,99792,-1,unknown,0,19,5,15,0
sw.-12.5,99792,-1,unknown,0,23,7,17,0
sw.-12.5,99792,-1,unknown,0,29,-2,32,0
sw.-12.5,99792,-1,unknown,0,31,-10,42,0
sw.-12.5,99792,-1,unknown,0,37,1,37,1
sw.-12.5,99792,-1,unknown,0,41,-3,45,0
sw.-12.5,99792,-1,unknown,0,43,6,38,0
sw.-12.5,99792,-1,unknown,0,47,-10,58,0
sw.-12.6,95040,-1,unknown,0,7,-3,11,0
sw.-12.6,95040,-1,unknown,0,13,1,13,1
sw.-12.6,95040,-1,unknown,0,17,6,12,0
sw.-12.6,95040,-1,unknown,0,19,2,18,0
sw.-12.6,95040,-1,unknown,0,23,-8,32,0
sw.-12.6,95040,-1,unknown,0,29,-9,39,0
sw.-12.6,95040,-1,unknown,0,31,5,27,0
sw.-12.6,95040,-1,unknown,0,37,8,30,0
sw.-12.6,95040,-1,unknown,0,41,10,32,0
sw.-12.6,95040,-1,unknown,0,43,7,37,0
sw.-12.6,95040,-1,unknown,0,47,9,39,0
sw.-12.7,89424,-1,unknown,0,5,1,5,1
sw.-12.7,89424,-1,unknown,0,7,0,8,0
sw.-12.7,89424,-1,unknown,0,11,3,9,0
sw.-12.7,89424,-1,unknown,0,13,1,13,1
sw.-12.7,89424,-1,unknown,0,17,-5,23,0
sw.-12.7,89424,-1,unknown,0,19,2,18,0
sw.-12.7,89424,-1,unknown,0,29,2,28,0
sw.-12.7,89424,-1,unknown,0,31,-7,39,0
sw.-12.7,89424,-1,unknown,0,37,-4,42,0
sw.-12.7,89424,-1,unknown,0,41,-10,52,0
sw.-12.7,89424,-1,unknown,0,43,10,34,0
sw.-12.7,89424,-1,unknown,0,47,2,46,0
sw.-12.8,82944,-1,unknown,0,5,1,5,1
sw.-12.8,82944,-1,unknown,0,7,3,5,0
sw.-12.8,82944,-1,unknown,0,11,5,7,0
sw.-12.8,82944,-1,unknown,0,13,5,9,0
sw.-12.8,82944,-1,unknown,0,17,-2,20,0
sw.-12.8,82944,-1,unknown,0,19,-4,24,0
sw.-12.8,82944,-1,unknown,0,23,1,23,1
sw.-12.8,82944,-1,unknown,0,29,9,21,0
sw.-12.8,82944,-1,unknown,0,31,1,31,1
sw.-12.8,82944,-1,unknown,0,37,6,32,0
sw.-12.8,82944,-1,unknown,0,41,3,39,0
sw.-12.8,82944,-1,unknown,0,43,1,43,1
sw.-12.8,82944,-1,unknown,0,47,3,45,0
sw.-12.9,75600,-1,unknown,0,11,-4,16,0
sw.-12.9,75600,-1,unknown,0,13,0,14,0
sw.-12.9,75600,-1,unknown,0,17,-2,20,0
sw.-12.9,75600,-1,unknown,0,19,-6,26,0
sw.-12.9,75600,-1,unknown,0,23,-6,30,0
sw.-12.9,75600,-1,unknown,0,29,0,30,0
sw.-12.9,75600,-1,unknown,0,31,2,30,0
sw.-12.9,75600,-1,unknown,0,37,2,36,0
sw.-12.9,75600,-1,unknown,0,41,-2,44,0
sw.-12.9,75600,-1,unknown,0,43,4,40,0
sw.-12.9,75600,-1,unknown,0,47,-8,56,0
sw.-12.10,67392,-1,unknown,0,5,-4,10,1
sw.-12.10,67392,-1,unknown,0,7,2,6,0
sw.-12.10,67392,-1,unknown,0,11,-2,14,0
sw.-12.10,67392,-1,unknown,0,17,-5,23,0
sw.-12.10,67392,-1,unknown,0,19,6,14,0
sw.-12.10,67392,-1,unknown,0,23,-3,27,0
sw.-12.10,67392,-1,unknown,0,29,2,28,0
sw.-12.10,67392,-1,unknown,0,31,4,28,0
sw.-12.10,67392,-1,unknown,0,37,2,36,0
sw.-12.10,67392,-1,unknown,0,41,-6,48,0
sw.-12.10,67392,-1,unknown,0,43,3,41,0
sw.-12.10,67392,-1,unknown,0,47,6,42,0
sw.-12.11,58320,-1,unknown,0,7,-2,10,0
sw.-12.11,58320,-1,unknown,0,11,0,12,0
sw.-12.11,58320,-1,unknown,0,13,2,12,0
sw.-12.11,58320,-1,unknown,0,17,6,12,0
sw.-12.11,58320,-1,unknown,0,19,4,16,0
sw.-12.11,58320,-1,unknown,0,23,6,18,0
sw.-12.11,58320,-1,unknown,0,29,-6,36,0
sw.-12.11,58320,-1,unknown,0,31,4,28,0
sw.-12.11,58320,-1,unknown,0,37,2,36,0
sw.-12.11,58320,-1,unknown,0,41,-6,48,0
sw.-12.11,58320,-1,unknown,0,43,10,34,0
sw.-12.11,58320,-1,unknown,0,47,-6,54,0
sw.-12.12,48384,-1,unknown,0,5,1,5,1
sw.-12.12,48384,-1,unknown,0,11,2,10,0
sw.-12.12,48384,-1,unknown,0,13,-4,18,0
sw.-12.12,48384,-1,unknown,0,17,-3,21,0
sw.-12.12,48384,-1,unknown,0,19,-2,22,0
sw.-12.12,48384,-1,unknown,0,23,-6,30,0
sw.-12.12,48384,-1,unknown,0,29,-6,36,0
sw.-12.12,48384,-1,unknown,0,31,4,28,0
sw.-12.12,48384,-1,unknown,0,37,-11,49,0
sw.-12.12,48384,-1,unknown,0,41,-5,47,0
sw.-12.12,48384,-1,unknown,0,43,7,37,0
sw.-12.12,48384,-1,unknown,0,47,-5,53,0
sw.-12.13,37584,-1,unknown,0,5,1,5,1
sw.-12.13,37584,-1,unknown,0,7,-3,11,0
sw.-12.13,37584,-1,unknown,0,11,4,8,0
sw.-12.13,37584,-1,unknown,0,13,-6,20,0
sw.-12.13,37584,-1,unknown,0,17,2,16,0
sw.-12.13,37584,-1,unknown,0,19,-2,22,0
sw.-12.13,37584,-1,unknown,0,23,3,21,0
sw.-12.13,37584,-1,unknown,0,31,-4,36,0
sw.-12.13,37584,-1,unknown,0,37,6,32,0
sw.-12.13,37584,-1,unknown,0,41,12,30,0
sw.-12.13,37584,-1,unknown,0,43,6,38,0
sw.-12.13,37584,-1,unknown,0,47,-4,52,0
sw.-12.14,25920,-1,unknown,0,7,0,8,0
sw.-12.14,25920,-1,unknown,0,11,-5,17,0
sw.-12.14,25920,-1,unknown,0,13,-4,18,0
sw.-12.14,25920,-1,unknown,0,17,4,14,0
sw.-12.14,25920,-1,unknown,0,19,-5,25,0
sw.-12.14,25920,-1,unknown,0,23,6,18,0
sw.-12.14,25920,-1,unknown,0,29,-5,35,0
sw.-12.14,25920,-1,unknown,0,31,9,23,0
sw.-12.14,25920,-1,unknown,0,37,10,28,0
sw.-12.14,25920,-1,unknown,0,41,-7,49,0
sw.-12.14,25920,-1,unknown,0,43,-2,46,0
sw.-12.14,25920,-1,unknown,0,47,2,46,0
sw.-12.15,13392,-1,unknown,0,5,-4,10,1
sw.-12.15,13392,-1,unknown,0,7,3,5,0
sw.-12.15,13392,-1,unknown,0,11,-3,15,0
sw.-12.15,13392,-1,unknown,0,13,2,12,0
sw.-12.15,13392,-1,unknown,0,17,3,15,0
sw.-12.15,13392,-1,unknown,0,19,-1,21,0
sw.-12.15,13392,-1,unknown,0,23,-1,25,0
sw.-12.15,13392,-1,unknown,0,29,-5,35,0
sw.-12.15,13392,-1,unknown,0,37,4,34,0
sw.-12.15,13392,-1,unknown,0,41,-6,48,0
sw.-12.15,13392,-1,unknown,0,43,-8,52,0
sw.-12.15,13392,-1,unknown,0,47,4,44,0
sw.-12.17,14256,-1,unknown,0,5,1,5,1
sw.-12.17,14256,-1,unknown,0,7,2,6,0
sw.-12.17,14256,-1,unknown,0,13,0,14,0
sw.-12.17,14256,-1,unknown,0,17,-8,26,0
sw.-12.17,14256,-1,unknown,0,19,-8,28,0
sw.-12.17,14256,-1,unknown,0,23,8,16,0
sw.-12.17,14256,-1,unknown,0,29,-6,36,0
sw.-12.17,14256,-1,unknown,0,31,-9,41,0
sw.-12.17,14256,-1,unknown,0,37,-9,47,0
sw.-12.17,14256,-1,unknown,0,41,0,42,0
sw.-12.17,14256,-1,unknown,0,43,4,40,0
sw.-12.17,14256,-1,unknown,0,47,-3,51,0
sw.-12.18,29376,-1,unknown,0,5,1,5,1
sw.-12.18,29376,-1,unknown,0,7,-2,10,0
sw.-12.18,29376,-1,unknown,0,11,3,9,0
sw.-12.18,29376,-1,unknown,0,13,5,9,0
sw.-12.18,29376,-1,unknown,0,19,1,19,1
sw.-12.18,29376,-1,unknown,0,23,-7,31,0
sw.-12.18,29376,-1,unknown,0,29,-6,36,0
sw.-12.18,29376,-1,unknown,0,31,4,28,0
sw.-12.18,29376,-1,unknown,0,37,-10,48,0
sw.-12.18,29376,-1,unknown,0,41,9,33,0
sw.-12.18,29376,-1,unknown,0,43,-1,45,0
sw.-12.18,29376,-1,unknown,0,47,-12,60,0
sw.-12.19,45360,-1,unknown,0,11,5,7,0
sw.-12.19,45360,-1,unknown,0,13,1,13,1
sw.-12.19,45360,-1,unknown,0,17,3,15,0
sw.-12.19,45360,-1,unknown,0,19,0,20,0
sw.-12.19,45360,-1,unknown,0,23,-2,26,0
sw.-12.19,45360,-1,unknown,0,29,2,28,0
sw.-12.19,45360,-1,unknown,0,31,-4,36,0
sw.-12.19,45360,-1,unknown,0,37,-10,48,0
sw.-12.19,45360,-1,unknown,0,41,2,40,0
sw.-12.19,45360,-1,unknown,0,43,4,40,0
sw.-12.19,45360,-1,unknown,0,47,1,47,1
sw.-12.20,62208,-1,unknown,0,5,-4,10,1
sw.-12.20,62208,-1,unknown,0,7,-3,11,0
sw.-12.20,62208,-1,unknown,0,11,-4,16,0
sw.-12.20,62208,-1,unknown,0,13,1,13,1
sw.-12.20,62208,-1,unknown,0,17,4,14,0
sw.-12.20,62208,-1,unknown,0,19,-1,21,0
sw.-12.20,62208,-1,unknown,0,23,-4,28,0
sw.-12.20,62208,-1,unknown,0,29,0,30,0
sw.-12.20,62208,-1,unknown,0,31,-4,36,0
sw.-12.20,62208,-1,unknown,0,37,-9,47,0
sw.-12.20,62208,-1,unknown,0,41,0,42,0
sw.-12.20,62208,-1,unknown,0,43,-8,52,0
sw.-12.20,62208,-1,unknown,0,47,12,36,0
sw.-11.-20,87616,-1,unknown,0,3,0,4,0
sw.-11.-20,87616,-1,unknown,0,5,-2,8,0
sw.-11.-20,87616,-1,unknown,0,7,-4,12,0
sw.-11.-20,87616,-1,unknown,0,11,0,12,0
sw.-11.-20,87616,-1,unknown,0,13,-2,16,0
sw.-11.-20,87616,-1,unknown,0,17,2,16,0
sw.-11.-20,87616,-1,unknown,0,19,2,18,0
sw.-11.-20,87616,-1,unknown,0,23,-6,30,0
sw.-11.-20,87616,-1,unknown,0,29,6,24,0
sw.-11.-20,87616,-1,unknown,0,31,-2,34,0
sw.-11.-20,87616,-1,unknown,0,41,-2,44,0
sw.-11.-20,87616,-1,unknown,0,43,2,42,0
sw.-11.-20,87616,-1,unknown,0,47,-4,52,0
sw.-11.-19,70768,-1,unknown,0,3,0,4,0
sw.-11.-19,70768,-1,unknown,0,5,-2,8,0
sw.-11.-19,70768,-1,unknown,0,7,-1,9,0
sw.-11.-19,70768,-1,unknown,0,11,0,12,0
sw.-11.-19,70768,-1,unknown,0,13,-2,16,0
sw.-11.-19,70768,-1,unknown,0,17,-6,24,0
sw.-11.-19,70768,-1,unknown,0,19,0,20,0
sw.-11.-19,70768,-1,unknown,0,23,3,21,0
sw.-11.-19,70768,-1,unknown,0,29,0,30,0
sw.-11.-19,70768,-1,unknown,0,31,7,25,0
sw.-11.-19,70768,-1,unknown,0,37,4,34,0
sw.-11.-19,70768,-1,unknown,0,41,-7,49,0
sw.-11.-19,70768,-1,unknown,0,43,1,43,1
sw.-11.-19,70768,-1,unknown,0,47,-12,60,0
sw.-11.-18,54784,-1,unknown,0,3,0,4,0
sw.-11.-18,54784,-1,unknown,0,5,3,3,0
sw.-11.-18,54784,-1,unknown,0,7,2,6,0
sw.-11.-18,54784,-1,unknown,0,11,0,12,0
sw.-11.-18,54784,-1,unknown,0,13,2,12,0
sw.-11.-18,54784,-1,unknown,0,17,-4,22,0
sw.-11.-18,54784,-1,unknown,0,19,-2,22,0
sw.-11.-18,54784,-1,unknown,0,23,5,19,0
sw.-11.-18,54784,-1,unknown,0,29,-2,32,0
sw.-11.-18,54784,-1,unknown,0,31,10,22,0
sw.-11.-18,54784,-1,unknown,0,37,4,34,0
sw.-11.-18,54784,-1,unknown,0,41,5,37,0
sw.-11.-18,54784,-1,unknown,0,43,-9,53,0
sw.-11.-18,54784,-1,unknown,0,47,11,37,0
sw.-11.-17,39664,-1,unknown,0,3,0,4,0
sw.-11.-17,39664,-1,unknown,0,5,3,3,0
sw.-11.-17,39664,-1,unknown,0,7,-2,10,0
sw.-11.-17,39664,-1,unknown,0,11,0,12,0
sw.-11.-17,39664,-1,unknown,0,13,-3,17,0
sw.-11.-17,39664,-1,unknown,0,17,8,10,0
sw.-11.-17,39664,-1,unknown,0,19,6,14,0
sw.-11.-17,39664,-1,unknown,0,23,4,20,0
sw.-11.-17,39664,-1,unknown,0,29,2,28,0
sw.-11.-17,39664,-1,unknown,0,31,0,32,0
sw.-11.-17,39664,-1,unknown,0,41,2,40,0
sw.-11.-17,39664,-1,unknown,0,43,1,43,1
sw.-11.-17,39664,-1,unknown,0,47,-13,61,0
sw.-11.-16,25408,-1,unknown,0,3,0,4,0
sw.-11.-16,25408,-1,unknown,0,5,-2,8,0
sw.-11.-16,25408,-1,unknown,0,7,1,7,1
sw.-11.-16,25408,-1,unknown,0,11,0,12,0
sw.-11.-16,25408,-1,unknown,0,13,-4,18,0
sw.-11.-16,25408,-1,unknown,0,17,-4,22,0
sw.-11.-16,25408,-1,unknown,0,19,-4,24,0
sw.-11.-16,25408,-1,unknown,0,23,4,20,0
sw.-11.-16,25408,-1,unknown,0,29,-1,31,0
sw.-11.-16,25408,-1,unknown,0,31,-8,40,0
sw.-11.-16,25408,-1,unknown,0,37,-3,41,0
sw.-11.-16,25408,-1,unknown,0,41,-8,50,0
sw.-11.-16,25408,-1,unknown,0,43,8,36,0
sw.-11.-16,25408,-1,unknown,0,47,-12,60,0
sw.-11.-15,12016,-1,unknown,0,3,0,4,0
sw.-11.-15,12016,-1,unknown,0,5,-2,8,0
sw.-11.-15,12016,-1,unknown,0,7,4,4,0
sw.-11.-15,12016,-1,unknown,0,11,0,12,0
sw.-11.-15,12016,-1,unknown,0,13,-1,15,0
sw.-11.-15,12016,-1,unknown,0,17,-6,24,0
sw.-11.-15,12016,-1,unknown,0,19,-3,23,0
sw.-11.-15,12016,-1,unknown,0,23,9,15,0
sw.-11.-15,12016,-1,unknown,0,29,-10,40,0
sw.-11.-15,12016,-1,unknown,0,31,8,24,0
sw.-11.-15,12016,-1,unknown,0,37,11,27,0
sw.-11.-15,12016,-1,unknown,0,41,0,42,0
sw.-11.-15,12016,-1,unknown,0,43,4,40,0
sw.-11.-15,12016,-1,unknown,0,47,3,45,0
sw.-11.-14,512,-1,unknown,0,3,0,4,0
sw.-11.-14,512,-1,unknown,0,5,-2,8,0
sw.-11.-14,512,-1,unknown,0,7,0,8,0
sw.-11.-14,512,-1,unknown,0,11,0,12,0
sw.-11.-14,512,-1,unknown,0,13,6,8,0
sw.-11.-14,512,-1,unknown,0,17,2,16,0
sw.-11.-14,512,-1,unknown,0,19,0,20,0
sw.-11.-14,512,-1,unknown,0,23,0,24,0
sw.-11.-14,512,-1,unknown,0,29,-10,40,0
sw.-11.-14,512,-1,unknown,0,31,0,32,0
sw.-11.-14,512,-1,unknown,0,37,-2,40,0
sw.-11.-14,512,-1,unknown,0,41,10,32,0
sw.-11.-14,512,-1,unknown,0,43,0,44,0
sw.-11.-14,512,-1,unknown,0,47,0,48,0
sw.-11.-13,12176,-1,unknown,0,3,0,4,0
sw.-11.-13,12176,-1,unknown,0,5,3,3,0
sw.-11.-13,12176,-1,unknown,0,7,-4,12,0
sw.-11.-13,12176,-1,unknown,0,11,0,12,0
sw.-11.-13,12176,-1,unknown,0,13,4,10,0
sw.-11.-13,12176,-1,unknown,0,17,3,15,0
sw.-11.-13,12176,-1,unknown,0,19,-4,24,0
sw.-11.-13,12176,-1,unknown,0,23,4,20,0
sw.-11.-13,12176,-1,unknown,0,29,-1,31,0
sw.-11.-13,12176,-1,unknown,0,31,-10,42,0
sw.-11.-13,12176,-1,unknown,0,37,5,33,0
sw.-11.-13,12176,-1,unknown,0,41,-5,47,0
sw.-11.-13,12176,-1,unknown,0,43,-4,48,0
sw.-11.-13,12176,-1,unknown,0,47,3,45,0
sw.-11.-12,22976,-1,unknown,0,3,0,4,0
sw.-11.-12,22976,-1,unknown,0,5,3,3,0
